trial,trial_type,event_type,absolute_time,response_time,response,result
43,angry_high,9,971.3307,NA,-50,wrong angry
43,angry_high,3,972.8347,NA,NA,NA
44,sad_high,5,975.3747,NA,NA,high
44,sad_high,11,976.5834999999997,NA,NA,NA
44,sad_high,12,977.1803,0.5935999999995829,left,incorrect
44,sad_high,6,978.1839000000001,NA,NA,NA
44,sad_high,7,978.4000999999998,0.2158999999999196,left,incorrect
44,sad_high,9,978.9970999999998,NA,-50,wrong sad
44,sad_high,3,980.4999000000001,NA,NA,NA
45,sad_low,5,982.5250999999998,NA,NA,low
45,sad_low,11,983.7328,NA,NA,NA
45,sad_low,12,984.1835999999998,0.4477999999998019,left,incorrect
45,sad_low,6,985.1959999999998,NA,NA,NA
45,sad_low,7,985.8163000000001,0.6197999999998274,right,correct
45,sad_low,9,986.0134999999998,NA,-3,correct sad
45,sad_low,3,987.5159000000001,NA,NA,NA
46,angry_high,5,990.5553,NA,NA,high
46,angry_high,11,991.7653,NA,NA,NA
46,angry_high,12,992.1456999999999,0.372899999999845,left,correct
46,angry_high,6,993.1654000000001,NA,NA,NA
46,angry_high,7,993.5322,0.3663000000003649,left,correct
46,angry_high,9,993.9795999999999,NA,29,correct angry
46,angry_high,3,995.4816999999999,NA,NA,NA
47,sad_low,5,998.0064999999997,NA,NA,low
47,sad_low,11,999.2138,NA,NA,NA
47,sad_low,12,999.5444000000001,0.3258000000002994,right,correct
47,sad_low,6,1000.5484000000001,NA,NA,NA
47,sad_low,7,1000.8978000000001,0.3490000000000464,right,correct
47,sad_low,9,1001.3624999999997,NA,31,correct sad
47,sad_low,3,1002.8643000000001,NA,NA,NA
48,angry_high,5,1005.8684000000002,NA,NA,high
48,angry_high,11,1007.0808000000001,NA,NA,NA
48,angry_high,12,1007.5984000000001,0.5144999999999982,left,correct
48,angry_high,6,1008.6090999999999,NA,NA,NA
48,angry_high,7,1008.8302,0.22080000000028122,left,correct
48,angry_high,9,1009.4143,NA,47,correct angry
48,angry_high,3,1010.9129000000001,NA,NA,NA
49,sad_low,5,1013.4316,NA,NA,low
49,sad_low,11,1014.6626,NA,NA,NA
49,sad_low,12,1014.9964999999999,0.33049999999980173,right,correct
49,sad_low,6,1016.0088000000002,NA,NA,NA
49,sad_low,7,1016.5826000000001,0.5723999999997886,right,correct
49,sad_low,9,1016.8264999999998,NA,3,correct sad
49,sad_low,3,1018.3294000000002,NA,NA,NA
50,angry_high,5,1021.3517,NA,NA,high
50,angry_high,11,1022.5614000000002,NA,NA,NA
50,angry_high,12,1022.6456,0.08090000000038344,left,correct
50,angry_high,6,1023.6619000000002,NA,NA,NA
50,angry_high,7,1023.8787000000001,0.21640000000002146,left,correct
50,angry_high,9,1024.4760999999999,NA,48,correct angry
50,angry_high,3,1025.9777,NA,NA,NA
51,sad_low,5,1027.9941,NA,NA,low
51,sad_low,11,1029.2116999999998,NA,NA,NA
51,sad_low,12,1029.3404999999998,0.12100000000009459,right,correct
51,sad_low,6,1030.3609999999996,NA,NA,NA
51,sad_low,7,1030.5104999999999,0.14910000000031687,right,correct
51,sad_low,9,1031.1730999999997,NA,56,correct sad
51,sad_low,3,1032.6773,NA,NA,NA
52,sad_low,5,1035.1953,NA,NA,low
52,sad_low,11,1036.4261999999999,NA,NA,NA
52,sad_low,12,1036.7724999999998,0.3354000000003907,right,correct
52,sad_low,6,1037.7929000000001,NA,NA,NA
52,sad_low,7,1038.1714999999997,0.3710000000000946,right,correct
52,sad_low,9,1038.6084,NA,28,correct sad
52,sad_low,3,1040.1094,NA,NA,NA
53,angry_high,5,1042.1143,NA,NA,high
53,angry_high,11,1043.3252,NA,NA,NA
53,angry_high,12,1043.7105999999999,0.38200000000006185,left,correct
53,angry_high,6,1044.7219000000002,NA,NA,NA
53,angry_high,7,1044.8256,0.1033999999997377,left,correct
53,angry_high,9,1045.5403000000001,NA,62,correct angry
53,angry_high,3,1047.0418,NA,NA,NA
54,sad_low,5,1050.0587,NA,NA,low
54,sad_low,11,1051.2740999999999,NA,NA,NA
54,sad_low,12,1051.6417,0.3643000000004122,right,correct
54,sad_low,6,1052.6579000000002,NA,NA,NA
54,sad_low,7,1052.8909,0.23269999999979518,right,correct
54,sad_low,9,1053.4723000000001,NA,46,correct sad
54,sad_low,3,1054.9738,NA,NA,NA
55,sad_low,5,1057.4778000000001,NA,NA,low
55,sad_low,11,1058.7067,NA,NA,NA
55,sad_low,12,1059.0034,0.2902000000001408,right,correct
55,sad_low,6,1060.0070999999998,NA,NA,NA
55,sad_low,7,1060.4234999999996,0.41599999999994,right,correct
55,sad_low,9,1060.8208,NA,23,correct sad
55,sad_low,3,1062.3229000000001,NA,NA,NA
56,angry_low,5,1065.3504999999998,NA,NA,low
56,angry_low,11,1066.5352,NA,NA,NA
