trial,trial_type,event_type,absolute_time,response_time,response,result
40,sad_low,12,663.0944999999999,0.292199999999184,right,correct
40,sad_low,6,664.1116000000014,NA,NA,NA
40,sad_low,7,664.5806999999992,0.4678000000006932,right,correct
40,sad_low,9,664.9294000000021,NA,16,correct sad
40,sad_low,3,666.4434000000022,NA,NA,NA
41,angry_high,5,668.4469000000022,NA,NA,high
41,angry_high,11,669.6751999999992,NA,NA,NA
41,angry_high,12,669.8928000000006,0.20789999999851716,left,correct
41,angry_high,6,670.9086999999992,NA,NA,NA
41,angry_high,7,671.2091999999992,0.29899999999997817,left,correct
41,angry_high,9,671.7109999999999,NA,37,correct angry
41,angry_high,3,673.2241000000014,NA,NA,NA
42,sad_high,5,675.7279000000021,NA,NA,high
42,sad_high,11,676.9564000000022,NA,NA,NA
42,sad_high,12,677.4068000000007,0.44680000000073505,left,incorrect
42,sad_high,6,678.4229999999999,NA,NA,NA
42,sad_high,7,678.6774999999999,0.2529000000022279,left,incorrect
42,sad_high,9,679.2236000000014,NA,-50,wrong sad
42,sad_high,3,680.7383000000007,NA,NA,NA
43,angry_high,5,682.7639000000022,NA,NA,high
43,angry_high,11,683.9546999999992,NA,NA,NA
43,angry_high,12,684.4708000000007,0.5021999999992204,right,incorrect
43,angry_high,6,685.4874000000021,NA,NA,NA
43,angry_high,7,686.0886999999992,0.6000000000000227,left,correct
43,angry_high,9,686.3054999999999,NA,0,correct angry
43,angry_high,3,687.8038000000007,NA,NA,NA
44,sad_high,5,690.3231000000014,NA,NA,high
44,sad_high,11,691.5513000000007,NA,NA,NA
44,sad_high,12,691.886,0.3296000000015056,left,incorrect
44,sad_high,6,692.9013000000007,NA,NA,NA
44,sad_high,7,693.4876999999992,0.5845000000000482,right,correct
44,sad_high,9,693.7191000000014,NA,2,correct sad
44,sad_high,3,695.2339000000022,NA,NA,NA
45,sad_low,5,697.2366999999992,NA,NA,low
45,sad_low,11,698.4496000000014,NA,NA,NA
45,sad_low,12,698.8006999999992,0.3465000000001055,right,correct
45,sad_low,6,699.8156999999992,NA,NA,NA
45,sad_low,7,700.2856999999992,0.46880000000078326,right,correct
45,sad_low,9,700.6341000000015,NA,16,correct sad
45,sad_low,3,702.1476000000014,NA,NA,NA
46,angry_high,5,705.17,NA,NA,high
46,angry_high,11,706.3789999999999,NA,NA,NA
46,angry_high,12,707.0136999999992,0.6301999999992631,right,incorrect
46,angry_high,6,708.0298000000007,NA,NA,NA
46,angry_high,7,708.4654000000022,0.4339999999999691,right,incorrect
46,angry_high,9,708.8458000000007,NA,-50,wrong angry
46,angry_high,3,710.3623000000007,NA,NA,NA
47,sad_low,5,712.8805,NA,NA,low
47,sad_low,11,714.0769999999999,NA,NA,NA
47,sad_low,12,714.5274999999999,0.4458000000007587,left,incorrect
47,sad_low,6,715.5434000000022,NA,NA,NA
47,sad_low,7,716.0603000000007,0.5155999999977894,left,incorrect
47,sad_low,9,716.3599000000022,NA,-50,wrong sad
47,sad_low,3,717.8756999999991,NA,NA,NA
48,angry_high,5,720.8934999999999,NA,NA,high
48,angry_high,11,722.0909000000022,NA,NA,NA
48,angry_high,12,722.8746000000015,0.7765999999977566,left,correct
48,angry_high,6,723.8911999999992,NA,NA,NA
48,angry_high,7,724.4431999999991,0.5508000000006632,left,correct
48,angry_high,9,724.7094999999999,NA,6,correct angry
48,angry_high,3,726.2229000000021,NA,NA,NA
49,sad_low,5,728.747,NA,NA,low
49,sad_low,11,729.9548000000007,NA,NA,NA
49,sad_low,12,730.2049000000022,0.24019999999927677,right,correct
49,sad_low,6,731.222,NA,NA,NA
49,sad_low,7,731.6421999999992,0.41880000000071504,right,correct
49,sad_low,9,732.0395,NA,22,correct sad
49,sad_low,3,733.5533000000007,NA,NA,NA
50,angry_high,5,736.5821999999991,NA,NA,high
50,angry_high,11,737.7854000000021,NA,NA,NA
50,angry_high,12,737.9693000000007,0.17380000000082418,left,correct
50,angry_high,6,738.9854999999999,NA,NA,NA
50,angry_high,7,739.3391999999992,0.35210000000154196,left,correct
50,angry_high,9,739.8036000000014,NA,31,correct angry
50,angry_high,3,741.318,NA,NA,NA
51,sad_low,5,743.3211999999992,NA,NA,low
51,sad_low,11,744.5501000000014,NA,NA,NA
51,sad_low,12,744.9335,0.37249999999994543,right,correct
51,sad_low,6,745.9499999999999,NA,NA,NA
51,sad_low,7,746.4699000000022,0.5186000000014701,right,correct
51,sad_low,9,746.7676999999992,NA,10,correct sad
51,sad_low,3,748.2816000000014,NA,NA,NA
52,sad_low,5,750.8073000000007,NA,NA,low
52,sad_low,11,752.0141999999992,NA,NA,NA
52,sad_low,12,752.1469999999999,0.1290000000000191,right,correct
52,sad_low,6,753.1481000000015,NA,NA,NA
52,sad_low,7,753.2931999999992,0.14169999999921856,right,correct
52,sad_low,9,753.9654999999999,NA,57,correct sad
52,sad_low,3,755.4791999999992,NA,NA,NA
53,angry_high,5,757.4834999999999,NA,NA,high
53,angry_high,11,758.7114999999999,NA,NA,NA
53,angry_high,12,758.8293000000007,0.10950000000002547,left,correct
53,angry_high,6,759.8454999999999,NA,NA,NA
53,angry_high,7,760.1959000000022,0.34919999999931406,left,correct
53,angry_high,9,760.6636000000015,NA,31,correct angry
53,angry_high,3,762.1769000000022,NA,NA,NA
54,sad_low,5,765.1946000000014,NA,NA,low
54,sad_low,11,766.409,NA,NA,NA
54,sad_low,12,766.6764999999999,0.2591999999992822,right,correct
54,sad_low,6,767.6951999999992,NA,NA,NA
54,sad_low,7,768.1944000000021,0.49760000000151194,right,correct
54,sad_low,9,768.5101000000014,NA,13,correct sad
54,sad_low,3,770.0245,NA,NA,NA
55,sad_low,5,772.5281000000015,NA,NA,low
55,sad_low,11,773.7401000000015,NA,NA,NA
55,sad_low,12,774.0899999999999,0.3429999999999609,right,correct
55,sad_low,6,775.1066999999991,NA,NA,NA
55,sad_low,7,775.5769000000022,0.4686000000015156,right,correct
55,sad_low,9,775.9244000000022,NA,16,correct sad
55,sad_low,3,777.4385,NA,NA,NA
56,angry_low,5,780.4424000000022,NA,NA,low
56,angry_low,11,781.6701000000014,NA,NA,NA
56,angry_low,12,781.8881000000014,0.20150000000001,right,incorrect
56,angry_low,6,782.9036999999992,NA,NA,NA
56,angry_low,7,783.3579000000021,0.45260000000155287,right,incorrect
56,angry_low,9,783.7203000000006,NA,-50,wrong angry
56,angry_low,3,785.2359000000022,NA,NA,NA
57,sad_low,5,787.2601000000014,NA,NA,low
57,sad_low,11,788.4678000000007,NA,NA,NA
